,fecha,pais,iso3,source,temperatura_media,año
2570,2007-03-01,Suiza,CHE,E-OBS,1.32,2007
2571,2007-04-01,Suiza,CHE,E-OBS,9.12,2007
2572,2007-05-01,Suiza,CHE,E-OBS,9.79,2007
2573,2007-06-01,Suiza,CHE,E-OBS,12.7,2007
2574,2007-07-01,Suiza,CHE,E-OBS,13.52,2007
2575,2007-08-01,Suiza,CHE,E-OBS,13.06,2007
2576,2007-09-01,Suiza,CHE,E-OBS,9.06,2007
2577,2007-10-01,Suiza,CHE,E-OBS,6.05,2007
2578,2007-11-01,Suiza,CHE,E-OBS,0.02,2007
2579,2007-12-01,Suiza,CHE,E-OBS,-2.3,2007
2580,2008-01-01,Suiza,CHE,E-OBS,-0.12,2008
2581,2008-02-01,Suiza,CHE,E-OBS,0.47,2008
2582,2008-03-01,Suiza,CHE,E-OBS,-0.04,2008
2583,2008-04-01,Suiza,CHE,E-OBS,3.29,2008
2584,2008-05-01,Suiza,CHE,E-OBS,10.15,2008
2585,2008-06-01,Suiza,CHE,E-OBS,12.94,2008
2586,2008-07-01,Suiza,CHE,E-OBS,13.9,2008
2587,2008-08-01,Suiza,CHE,E-OBS,13.85,2008
2588,2008-09-01,Suiza,CHE,E-OBS,8.96,2008
2589,2008-10-01,Suiza,CHE,E-OBS,6.73,2008
2590,2008-11-01,Suiza,CHE,E-OBS,0.96,2008
2591,2008-12-01,Suiza,CHE,E-OBS,-2.5,2008
2592,2009-01-01,Suiza,CHE,E-OBS,-4.51,2009
2593,2009-02-01,Suiza,CHE,E-OBS,-3.38,2009
2594,2009-03-01,Suiza,CHE,E-OBS,0.06,2009
2595,2009-04-01,Suiza,CHE,E-OBS,6.26,2009
2596,2009-05-01,Suiza,CHE,E-OBS,10.87,2009
2597,2009-06-01,Suiza,CHE,E-OBS,12.13,2009
2598,2009-07-01,Suiza,CHE,E-OBS,14.42,2009
2599,2009-08-01,Suiza,CHE,E-OBS,15.82,2009
2600,2009-09-01,Suiza,CHE,E-OBS,11.73,2009
2601,2009-10-01,Suiza,CHE,E-OBS,6.11,2009
2602,2009-11-01,Suiza,CHE,E-OBS,3.53,2009
2603,2009-12-01,Suiza,CHE,E-OBS,-2.76,2009
2604,2010-01-01,Suiza,CHE,E-OBS,-5.21,2010
2605,2010-02-01,Suiza,CHE,E-OBS,-3.32,2010
2606,2010-03-01,Suiza,CHE,E-OBS,-0.12,2010
2607,2010-04-01,Suiza,CHE,E-OBS,5.22,2010
2608,2010-05-01,Suiza,CHE,E-OBS,7.1,2010
2609,2010-06-01,Suiza,CHE,E-OBS,12.34,2010
2610,2010-07-01,Suiza,CHE,E-OBS,15.82,2010
2611,2010-08-01,Suiza,CHE,E-OBS,12.86,2010
2612,2010-09-01,Suiza,CHE,E-OBS,9.38,2010
2613,2010-10-01,Suiza,CHE,E-OBS,5.54,2010
2614,2010-11-01,Suiza,CHE,E-OBS,1.1,2010
2615,2010-12-01,Suiza,CHE,E-OBS,-4.17,2010
2616,2011-01-01,Suiza,CHE,E-OBS,-2.4,2011
2617,2011-02-01,Suiza,CHE,E-OBS,-0.33,2011
2618,2011-03-01,Suiza,CHE,E-OBS,2.42,2011
2619,2011-04-01,Suiza,CHE,E-OBS,7.72,2011
2620,2011-05-01,Suiza,CHE,E-OBS,10.65,2011
2621,2011-06-01,Suiza,CHE,E-OBS,12.35,2011
2622,2011-07-01,Suiza,CHE,E-OBS,12.12,2011
2623,2011-08-01,Suiza,CHE,E-OBS,15.24,2011
2624,2011-09-01,Suiza,CHE,E-OBS,12.74,2011
2625,2011-10-01,Suiza,CHE,E-OBS,6.57,2011
2626,2011-11-01,Suiza,CHE,E-OBS,3.78,2011
2627,2011-12-01,Suiza,CHE,E-OBS,-0.51,2011
2628,2012-01-01,Suiza,CHE,E-OBS,-1.76,2012
2629,2012-02-01,Suiza,CHE,E-OBS,-6.54,2012
2630,2012-03-01,Suiza,CHE,E-OBS,3.79,2012
2631,2012-04-01,Suiza,CHE,E-OBS,4.06,2012
2632,2012-05-01,Suiza,CHE,E-OBS,9.4,2012
2633,2012-06-01,Suiza,CHE,E-OBS,13.29,2012
2634,2012-07-01,Suiza,CHE,E-OBS,13.96,2012
2635,2012-08-01,Suiza,CHE,E-OBS,15.53,2012
2636,2012-09-01,Suiza,CHE,E-OBS,10.65,2012
2637,2012-10-01,Suiza,CHE,E-OBS,6.86,2012
2638,2012-11-01,Suiza,CHE,E-OBS,2.83,2012
2639,2012-12-01,Suiza,CHE,E-OBS,-2.24,2012
2640,2013-01-01,Suiza,CHE,E-OBS,-2.58,2013
2641,2013-02-01,Suiza,CHE,E-OBS,-5.36,2013
2642,2013-03-01,Suiza,CHE,E-OBS,-0.69,2013
2643,2013-04-01,Suiza,CHE,E-OBS,4.9,2013
2644,2013-05-01,Suiza,CHE,E-OBS,6.18,2013
2645,2013-06-01,Suiza,CHE,E-OBS,11.41,2013
2646,2013-07-01,Suiza,CHE,E-OBS,15.96,2013
2647,2013-08-01,Suiza,CHE,E-OBS,14.28,2013
2648,2013-09-01,Suiza,CHE,E-OBS,10.94,2013
2649,2013-10-01,Suiza,CHE,E-OBS,7.89,2013
2650,2013-11-01,Suiza,CHE,E-OBS,0.6,2013
2651,2013-12-01,Suiza,CHE,E-OBS,-0.46,2013
2652,2014-01-01,Suiza,CHE,E-OBS,-0.56,2014
2653,2014-02-01,Suiza,CHE,E-OBS,-0.41,2014
2654,2014-03-01,Suiza,CHE,E-OBS,2.8,2014
2655,2014-04-01,Suiza,CHE,E-OBS,6.13,2014
2656,2014-05-01,Suiza,CHE,E-OBS,7.63,2014
2657,2014-06-01,Suiza,CHE,E-OBS,13.02,2014
2658,2014-07-01,Suiza,CHE,E-OBS,13.25,2014
2659,2014-08-01,Suiza,CHE,E-OBS,12.0,2014
2660,2014-09-01,Suiza,CHE,E-OBS,11.13,2014
2661,2014-10-01,Suiza,CHE,E-OBS,8.7,2014
2662,2014-11-01,Suiza,CHE,E-OBS,4.32,2014
2663,2014-12-01,Suiza,CHE,E-OBS,-0.4,2014
2664,2015-01-01,Suiza,CHE,E-OBS,-1.61,2015
2665,2015-02-01,Suiza,CHE,E-OBS,-3.27,2015
2666,2015-03-01,Suiza,CHE,E-OBS,1.95,2015
2667,2015-04-01,Suiza,CHE,E-OBS,5.33,2015
2668,2015-05-01,Suiza,CHE,E-OBS,9.24,2015
2669,2015-06-01,Suiza,CHE,E-OBS,13.5,2015
2670,2015-07-01,Suiza,CHE,E-OBS,17.57,2015
2671,2015-08-01,Suiza,CHE,E-OBS,15.42,2015
2672,2015-09-01,Suiza,CHE,E-OBS,8.92,2015
2673,2015-10-01,Suiza,CHE,E-OBS,5.85,2015
2674,2015-11-01,Suiza,CHE,E-OBS,4.22,2015
2675,2015-12-01,Suiza,CHE,E-OBS,2.33,2015
2676,2016-01-01,Suiza,CHE,E-OBS,-1.13,2016
2677,2016-02-01,Suiza,CHE,E-OBS,-0.25,2016
2678,2016-03-01,Suiza,CHE,E-OBS,0.13,2016
2679,2016-04-01,Suiza,CHE,E-OBS,4.56,2016
2680,2016-05-01,Suiza,CHE,E-OBS,7.82,2016
2681,2016-06-01,Suiza,CHE,E-OBS,11.92,2016
2682,2016-07-01,Suiza,CHE,E-OBS,15.01,2016
2683,2016-08-01,Suiza,CHE,E-OBS,14.71,2016
2684,2016-09-01,Suiza,CHE,E-OBS,12.74,2016
2685,2016-10-01,Suiza,CHE,E-OBS,5.37,2016
2686,2016-11-01,Suiza,CHE,E-OBS,1.75,2016
2687,2016-12-01,Suiza,CHE,E-OBS,0.02,2016
2688,2017-01-01,Suiza,CHE,E-OBS,-4.95,2017
2689,2017-02-01,Suiza,CHE,E-OBS,0.54,2017
2690,2017-03-01,Suiza,CHE,E-OBS,4.14,2017
2691,2017-04-01,Suiza,CHE,E-OBS,4.33,2017
2692,2017-05-01,Suiza,CHE,E-OBS,9.75,2017
2693,2017-06-01,Suiza,CHE,E-OBS,15.03,2017
2694,2017-07-01,Suiza,CHE,E-OBS,14.93,2017
2695,2017-08-01,Suiza,CHE,E-OBS,15.34,2017
2696,2017-09-01,Suiza,CHE,E-OBS,8.59,2017
2697,2017-10-01,Suiza,CHE,E-OBS,7.75,2017
2698,2017-11-01,Suiza,CHE,E-OBS,0.79,2017
2699,2017-12-01,Suiza,CHE,E-OBS,-2.69,2017
2700,2018-01-01,Suiza,CHE,E-OBS,0.36,2018
2701,2018-02-01,Suiza,CHE,E-OBS,-5.42,2018
2702,2018-03-01,Suiza,CHE,E-OBS,-0.31,2018
2703,2018-04-01,Suiza,CHE,E-OBS,7.52,2018
2704,2018-05-01,Suiza,CHE,E-OBS,10.22,2018
2705,2018-06-01,Suiza,CHE,E-OBS,13.59,2018
2706,2018-07-01,Suiza,CHE,E-OBS,15.9,2018
2707,2018-08-01,Suiza,CHE,E-OBS,15.76,2018
2708,2018-09-01,Suiza,CHE,E-OBS,12.42,2018
2709,2018-10-01,Suiza,CHE,E-OBS,7.82,2018
2710,2018-11-01,Suiza,CHE,E-OBS,2.79,2018
2711,2018-12-01,Suiza,CHE,E-OBS,-0.17,2018
2712,2019-01-01,Suiza,CHE,E-OBS,-4.38,2019
2713,2019-02-01,Suiza,CHE,E-OBS,0.6,2019
2714,2019-03-01,Suiza,CHE,E-OBS,2.08,2019
2715,2019-04-01,Suiza,CHE,E-OBS,4.33,2019
2716,2019-05-01,Suiza,CHE,E-OBS,5.94,2019
2717,2019-06-01,Suiza,CHE,E-OBS,15.07,2019
2718,2019-07-01,Suiza,CHE,E-OBS,16.09,2019
2719,2019-08-01,Suiza,CHE,E-OBS,14.89,2019
2720,2019-09-01,Suiza,CHE,E-OBS,11.28,2019
2721,2019-10-01,Suiza,CHE,E-OBS,8.38,2019
2722,2019-11-01,Suiza,CHE,E-OBS,1.43,2019
2723,2019-12-01,Suiza,CHE,E-OBS,0.66,2019
2724,2020-01-01,Suiza,CHE,E-OBS,-0.4,2020
2725,2020-02-01,Suiza,CHE,E-OBS,1.56,2020
2726,2020-03-01,Suiza,CHE,E-OBS,1.41,2020
2727,2020-04-01,Suiza,CHE,E-OBS,7.5,2020
2728,2020-05-01,Suiza,CHE,E-OBS,9.5,2020
2729,2020-06-01,Suiza,CHE,E-OBS,11.7,2020
2730,2020-07-01,Suiza,CHE,E-OBS,15.23,2020
2731,2020-08-01,Suiza,CHE,E-OBS,14.96,2020
2732,2020-09-01,Suiza,CHE,E-OBS,11.71,2020
2733,2020-10-01,Suiza,CHE,E-OBS,5.32,2020
2734,2020-11-01,Suiza,CHE,E-OBS,3.66,2020
2735,2020-12-01,Suiza,CHE,E-OBS,-1.32,2020
2736,2021-01-01,Suiza,CHE,E-OBS,-3.71,2021
2737,2021-02-01,Suiza,CHE,E-OBS,0.74,2021
2738,2021-03-01,Suiza,CHE,E-OBS,0.77,2021
2739,2021-04-01,Suiza,CHE,E-OBS,2.76,2021
2740,2021-05-01,Suiza,CHE,E-OBS,6.08,2021
2741,2021-06-01,Suiza,CHE,E-OBS,14.16,2021
2742,2021-07-01,Suiza,CHE,E-OBS,13.78,2021
2743,2021-08-01,Suiza,CHE,E-OBS,12.99,2021
2744,2021-09-01,Suiza,CHE,E-OBS,11.99,2021
2745,2021-10-01,Suiza,CHE,E-OBS,6.2,2021
2746,2021-11-01,Suiza,CHE,E-OBS,1.06,2021
2747,2021-12-01,Suiza,CHE,E-OBS,-0.83,2021
2748,2022-01-01,Suiza,CHE,E-OBS,-1.63,2022
2749,2022-02-01,Suiza,CHE,E-OBS,-0.25,2022
2750,2022-03-01,Suiza,CHE,E-OBS,2.2,2022
2751,2022-04-01,Suiza,CHE,E-OBS,4.53,2022
2752,2022-05-01,Suiza,CHE,E-OBS,11.35,2022
2753,2022-06-01,Suiza,CHE,E-OBS,15.05,2022
2754,2022-07-01,Suiza,CHE,E-OBS,16.71,2022
2755,2022-08-01,Suiza,CHE,E-OBS,15.87,2022
2756,2022-09-01,Suiza,CHE,E-OBS,9.9,2022
2757,2022-10-01,Suiza,CHE,E-OBS,10.41,2022
2758,2022-11-01,Suiza,CHE,E-OBS,3.25,2022
2759,2022-12-01,Suiza,CHE,E-OBS,-0.39,2022
2760,2023-01-01,Suiza,CHE,E-OBS,-1.85,2023
2761,2023-02-01,Suiza,CHE,E-OBS,-0.03,2023
2762,2023-03-01,Suiza,CHE,E-OBS,2.5,2023
2763,2023-04-01,Suiza,CHE,E-OBS,3.58,2023
2764,2023-05-01,Suiza,CHE,E-OBS,9.21,2023
2765,2023-06-01,Suiza,CHE,E-OBS,14.68,2023
2766,2023-07-01,Suiza,CHE,E-OBS,15.69,2023
2767,2023-08-01,Suiza,CHE,E-OBS,15.32,2023
2768,2023-09-01,Suiza,CHE,E-OBS,14.07,2023
2769,2023-10-01,Suiza,CHE,E-OBS,9.55,2023
2770,2023-11-01,Suiza,CHE,E-OBS,1.47,2023
2771,2023-12-01,Suiza,CHE,E-OBS,0.5,2023
